id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
15588,15627,20756,1005,,61Tau1Ari,,3.353784,21.147086,156.0062,21.68,-22.41,14,5.27,-0.696,B5IV,-0.067,92.927779,111.95896,56.281371,-0.00000018,0.00002545,-0.00001064,0.878018681,0.369086278,1.05E-07,-1.09E-07,Tau-1,61,Ari,1,15588,,165.3484012,Tau-1,5.305,5.235
10793,10819,14212,670,,62    And,,2.321337,47.379973,75.358,-60.05,-6.06,-30,5.31,0.924,A1V,0.006,41.890805,29.136541,55.452774,-0.00000319,-0.00002894,-0.00002408,0.60772456,0.826936529,-2.91E-07,-2.94E-08,,62,And,1,10793,,37.18775833,,,
98529,98844,190299,7667,,62    Aql,,20.073098,-0.709309,127.8772,-2.21,-118.27,0.2,5.67,0.136,K4III,1.301,66.041021,-109.492723,-1.583049,-0.00000154,-0.00000011,-0.00007331,5.255124685,-0.01237977,-1.07E-08,-5.73E-07,,62,Aql,1,98529,,76.84223711,,,
15657,15696,20825,1012,,62    Ari,,3.36997,27.607553,271.0027,4.42,-9.88,6,5.55,-1.615,G5III,1.1,152.591985,185.435422,125.586157,0.00000279,0.00001253,-0.00000866,0.882256159,0.48184269,2.14E-08,-4.79E-08,,62,Ari,1,15657,,385.4783577,,,
33527,33614,51440,2600,,62    Aur,,6.984126,38.052317,256.4103,-42.86,-122.69,25,6.02,-1.025,K2III,1.218,-51.447099,195.245621,158.046513,0.00002243,0.00012394,-0.00010433,1.828439868,0.664138222,-2.08E-07,-5.95E-07,,62,Aur,1,33527,,223.8721139,,,
22905,22958,31512,1582,,62    Eri,,4.940052,-5.171356,227.2727,-5.67,-2.32,24,5.5,-1.283,B6V,-0.123,62.00713,217.688887,-20.485176,0.00001264,0.00002158,-0.00000476,1.293302493,-0.090257193,-2.75E-08,-1.12E-08,,62,Eri,1,22905,,283.9226239,,,
53893,54049,95849,4306,,62    Leo,,11.060164,-0.000833,185.8736,-60.23,-0.41,-8,5.95,-0.396,K3III,1.218,-180.275484,45.273818,-0.002702,0.00002115,0.00005064,-0.00000037,2.895544294,-1.45E-05,-2.92E-07,-1.99E-09,,62,Leo,1,53893,,125.4295892,,,
3752,3760,4627,221,,62    Psc,,0.804836,7.299928,177.6199,111.61,3.41,-0.7,5.92,-0.327,G8III,1.104,172.283739,36.848083,22.568981,-0.00002116,0.00009375,0.00000282,0.210705568,0.127407779,5.41E-07,1.65E-08,,62,Psc,1,3752,,117.7063791,,,
98375,98688,189763,7650,,62    Sgr,,20.044299,-27.709845,137.5516,32.28,14.35,10,4.43,-1.262,M4III,1.64,62.107193,-104.748215,-63.960733,0.0000254,-0.00000064,0.00000372,5.247585323,-0.483628026,1.56E-07,6.96E-08,,62,Sgr,1,98375,,278.4838408,V3872,4.499,4.349
20481,20533,27778,1378,,62    Tau,,4.399934,24.300992,278.5515,4.54,-12.94,16,6.34,-0.885,B3V,0.173,103.262614,231.920816,114.632395,0.00000339,0.00002269,-0.00000919,1.151899967,0.424132317,2.20E-08,-6.27E-08,,62,Tau,1,20481,,196.788629,,,
56859,57029,101606,4501,,62    UMa,,11.69286,31.746058,41.1523,-351.85,30.63,32,5.73,2.658,F4V,0.44,-34.882602,2.811032,21.652656,-0.0000189,0.00007194,0.00002242,3.061183535,0.554073234,-1.71E-06,1.48E-07,,62,UMa,1,56859,,7.530087105,,,
28645,28716,41117,2135,,62Chi2Ori,,6.065329,20.138452,552.4862,2.19,-2.81,17,4.64,-4.072,B2Iavar,0.236,-8.871117,518.633356,190.215445,-0.00000619,0.00001881,-0.00000108,1.587899447,0.35148229,1.06E-08,-1.36E-08,Chi-2,62,Ori,1,28645,,3705.100563,,,
111147,111497,213998,8597,,62Eta Aqr,,22.589272,-0.117498,51.4668,88.56,-56.1,-8,4.04,0.482,B9IV-Vn,-0.083,47.99624,-18.578858,-0.105543,0.00000032,0.00002357,-0.00001398,5.913857673,-0.002050719,4.29E-07,-2.72E-07,Eta,62,Aqr,1,111147,,55.8727439,,,
86839,87108,161868,6629,,62Gam Oph,,17.798211,2.707276,31.5159,-23.15,-75.12,-7,3.75,1.257,A0V,0.043,-1.662293,-31.436744,1.488597,-0.00000318,0.00000679,-0.0000118,4.659560806,0.047250882,-1.12E-07,-3.64E-07,Gam,62,Oph,1,86839,,27.36528654,,,
43844,43970,76543,3561,,62Omi1Cnc,,8.954152,15.322762,45.7247,61.23,18.46,-5,5.22,1.919,A5III,0.149,-30.806366,31.554911,12.083025,-0.00000551,-0.00001378,0.0000026,2.344191613,0.267432649,2.97E-07,8.95E-08,Omi-1,62,Cnc,1,43844,,14.8730487,,,
36263,36366,58946,2852,Gl 274A,62Rho Gem,,7.485195,31.78455,18.0473,159.33,193.82,3.1,4.16,2.878,F0V...,0.32,-5.815731,14.195743,9.506008,-0.00001053,-0.00001106,0.00001608,1.959619512,0.554745055,7.72E-07,9.40E-07,Rho,62,Gem,1,36263,Gl 274,6.148936385,,,
114887,115250,220061,8880,,62Tau Peg,,23.343956,23.740337,49.5786,30.48,-9.14,16,4.58,1.104,A5V,0.18,44.715629,-7.756411,19.960021,0.00001688,0.00000451,0.00000458,6.111433335,0.414347045,1.48E-07,-4.43E-08,Tau,62,Peg,1,114887,,31.50648833,Tau,4.598,4.558
103725,104060,200905,8079,,62Xi  Cyg,,21.082184,43.927852,258.3979,8.6,0.35,-20,3.72,-3.341,K5Ibv SB,1.609,134.394395,-128.732159,179.263939,-0.00000341,0.00001818,-0.00001387,5.519302741,0.766685651,4.17E-08,1.70E-09,Xi,62,Cyg,1,103725,,1889.731054,,,
10918,10944,14392,682,,63    And,,2.349499,50.151466,120.3369,38.84,-31.23,-2,5.57,0.168,B9p Si,-0.089,62.974654,44.493783,92.387561,-0.00000272,0.00002582,-0.00001324,0.615097337,0.875308199,1.88E-07,-1.51E-07,,63,And,1,10918,,74.61050852,PZ,5.583,5.553
34660,34752,54716,2696,,63    Aur,,7.194255,39.320549,148.8095,44.17,2.09,-27,4.91,-0.953,K4II-III,1.451,-35.409626,109.539726,94.294231,-0.00002345,-0.00003104,-0.00001633,1.883451565,0.686273039,2.14E-07,1.01E-08,,63,Aur,1,34660,,209.5077052,,,
10211,10234,13468,639,,63    Cet,,2.193287,-1.825429,119.0476,-11.27,-33.24,32,5.94,0.561,G9III:,0.967,99.905021,64.629756,-3.792195,0.00003048,0.00001197,-0.00002022,0.574201322,-0.031859754,-5.46E-08,-1.61E-07,,63,Cet,1,10211,,51.9517283,,,
103859,104194,201251,8089,,63    Cyg,,21.110026,47.648403,316.4557,6.51,-0.99,-26,4.56,-2.942,K4II,1.569,155.026624,-146.343339,233.868415,-0.00000535,0.00001879,-0.00002067,5.526591754,0.831621524,3.16E-08,-4.80E-09,,63,Cyg,1,103859,,1308.579161,,,
23167,23221,32008,1608,,63    Eri,,4.997348,-10.263325,53.9665,19.49,-136.75,-12,5.39,1.729,G4V,0.797,13.779651,51.2839,-9.615321,-0.00000971,-0.0000165,-0.00003302,1.308302603,-0.179128813,9.45E-08,-6.63E-07,,63,Eri,1,23167,,17.7174004,,,
36136,36238,58728,2846,,63    Gem,,7.462324,21.445247,32.0205,-49.56,-123.9,25,5.2,2.673,F5IV-V...,0.455,-11.133286,27.646321,11.707159,-0.00000438,0.00003147,-0.00000855,1.953631789,0.374290175,-2.40E-07,-6.01E-07,,63,Gem,1,36136,,7.426770437,,,
83796,84054,155514,6391,,63    Her,,17.184212,24.237694,82.3045,-11.66,30.27,-2,6.2,1.623,A8V,0.227,-15.906926,-73.344232,33.787885,-0.0000031,0.00000765,0.00001017,4.498816246,0.423027569,-5.65E-08,1.47E-07,,63,Her,1,83796,,19.53439656,V620,6.214,6.184
28741,28812,41361,2144,,63    Ori,,6.082829,5.41997,401.6064,-7.96,-0.18,20,5.67,-2.349,G7III:,1.047,-8.669009,399.717042,37.933868,0.00001505,0.00002073,0.00000158,1.592480793,0.094596314,-3.86E-08,-8.73E-10,,63,Ori,1,28741,,757.8792209,,,
114907,115271,220088,8882,,63    Peg,,23.347097,30.414921,128.7001,77.44,-68.83,-19,5.58,0.032,M0III,1.501,109.371067,-18.878913,65.155416,0.00001313,0.00004676,-0.00004687,6.112255722,0.530840514,3.75E-07,-3.34E-07,,63,Peg,1,114907,,84.56682001,,,
98321,98633,189741,7649,,63    Sgr,,20.032944,-13.637217,90.9918,38.87,10.41,-42,5.69,0.895,A1IV,0.079,44.871934,-76.195159,-21.453358,-0.00000586,0.00004374,0.00001459,5.244612576,-0.238014338,1.88E-07,5.05E-08,,63,Sgr,1,98321,,38.19442708,,,
20433,20484,27749,1376,,63    Tau,,4.390294,16.77726,49.9002,105.09,-27.62,35,5.64,2.149,A1m,0.31,19.543265,43.59645,14.403874,-0.00000839,0.00004343,0.00000394,1.149376371,0.292818422,5.09E-07,-1.34E-07,,63,Tau,1,20433,,12.03372271,,,
65096,65301,116292,5044,,63    Vir,,13.383643,-17.735274,93.8086,-50.08,-28.67,-27,5.36,0.499,K0III,0.987,-83.551797,-31.662689,-28.575855,0.00002024,0.00003202,-0.00000401,3.503829633,-0.309538919,-2.43E-07,-1.39E-07,,63,Vir,1,65096,,55.00472529,,,
54024,54182,96097,4310,,63Chi Leo,,11.083619,7.336007,28.9939,-344.41,-47.4,5,4.62,2.308,F2III-IVvar,0.332,-27.933018,6.832954,3.702177,0.00000575,0.00004843,-0.00000595,2.901684708,0.128037481,-1.67E-06,-2.30E-07,Chi,63,Leo,1,54024,,10.39441375,,,
57226,57399,102224,4518,,63Chi UMa,,11.767515,47.779406,56.3063,-138.38,28.37,-9,3.69,-0.063,K0III,1.181,-37.766969,2.301619,41.698309,0.0000142,0.00003698,-0.00000161,3.080728174,0.833907947,-6.71E-07,1.38E-07,Chi,63,UMa,1,57226,,92.29963848,,,
3778,3786,4656,224,,63Del Psc,,0.811373,7.585079,95.4198,83.14,-50.48,32,4.44,-0.458,K5III,1.5,92.459279,19.940749,12.595285,0.00002662,0.00004508,-0.00001883,0.21241703,0.132384605,4.03E-07,-2.45E-07,Del,63,Psc,1,3778,,132.8005886,,,
97124,97433,188119,7582,,63Eps Dra,,19.80285,70.26793,45.3721,80.18,39.02,3,3.84,0.556,G8III,0.888,6.964788,-13.643765,42.707954,0.00001251,0.00001429,0.00000579,5.184374024,1.226406738,3.89E-07,1.89E-07,Eps,63,Dra,1,97124,,52.19152658,,,
111359,111710,214376,8610,,63Kap Aqr,,22.629273,-4.228056,65.5738,-68.36,-120.47,8,5.04,0.956,K2III,1.14,61.229681,-22.967064,-4.834534,-0.00000264,-0.00002222,-0.00003879,5.924329688,-0.073793492,-3.31E-07,-5.84E-07,Kap,63,Aqr,1,111359,,36.10771451,,,
43876,44001,76582,3565,,63Omi2Cnc,,8.959777,15.581281,46.1255,60.93,19.01,-4,5.68,2.36,F0IV,0.209,-31.084454,31.746095,12.389536,-0.00000618,-0.00001316,0.000003,2.345664231,0.271944649,2.95E-07,9.22E-08,Omi-2,63,Cnc,1,43876,,9.908319449,,,
98508,98823,190327,7669,,63Tau Aql,,20.068976,7.277966,141.6431,14.24,12.97,-28,5.51,-0.246,K0III,1.063,72.436519,-120.389654,17.943762,-0.00000685,0.00003035,0.00000521,5.254045733,0.127024465,6.90E-08,6.29E-08,Tau,63,Aql,1,98508,,109.2446053,,,
15698,15737,20893,1015,,63Tau2Ari,,3.379234,20.742069,97.371,-49.22,-14.88,2,5.1,0.158,K3III,1.231,57.689697,70.454195,34.485075,0.00002076,-0.00001131,-0.00000584,0.884681465,0.362017396,-2.39E-07,-7.21E-08,Tau-2,63,Ari,1,15698,,75.30087105,,,
92654,92946,175638,7141,,63The1Ser,,18.936995,4.203595,47.4158,37.69,26.98,-46,4.62,1.24,A5V,0.161,11.483943,-45.872196,3.475585,-0.0000031,0.00004806,0.00000274,4.957693715,0.073366575,1.83E-07,1.31E-07,The-1,63,Ser,1,92654,,27.79713268,,4.694,4.394
92659,92951,175639,7142,,63The2Ser,,18.937401,4.202132,51.9481,52.42,31.17,-53,4.98,1.402,A5Vn,0.204,12.587009,-50.255684,3.806479,-0.00000047,0.0000562,0.00000386,4.95779997,0.073341047,2.54E-07,1.51E-07,The-2,63,Ser,1,92659,,23.94418173,,,
11193,11220,14770,694,,64    And,,2.406919,50.006546,122.399,24.54,-35.79,-13,5.19,-0.249,G8III,0.979,63.558061,46.353822,93.771972,-0.00000234,0.00001632,-0.00002383,0.630129911,0.872778877,1.19E-07,-1.74E-07,,64,And,1,11193,,109.5468767,,,
98855,99171,191067,7690,,64    Aql,,20.13384,-0.678185,46.9484,116.6,-67.94,-4,5.97,2.612,K1IV,1.023,24.882377,-39.808383,-0.555695,0.00002024,0.00001769,-0.00001541,5.271026904,-0.011836567,5.65E-07,-3.29E-07,,64,Aql,1,98855,,7.855973323,,,
15822,15861,21017,1022,,64    Ari,,3.405132,24.724063,63.7755,15.72,-51.42,13,5.5,1.477,K4III,1.19,36.39568,45.068594,26.674061,0.00000798,0.00001762,-0.00000888,0.891461382,0.431516302,7.62E-08,-2.49E-07,,64,Ari,1,15822,,22.34601058,,,
35244,35341,56221,2753,,64    Aur,,7.300616,40.883392,85.2515,-15.04,12.15,-10,5.87,1.216,A5Vn,0.181,-21.524883,60.753316,55.798898,0.00000954,-0.00000831,-0.0000029,1.911296693,0.713549807,-7.29E-08,5.89E-08,,64,Aur,1,35244,,28.41842468,,,
10189,10212,13421,635,,64    Cet,,2.189189,8.569805,40.7166,-141.2,-114.26,-18,5.64,2.591,G0IV,0.569,33.828352,21.832511,6.067329,0.00000264,-0.00003147,-0.00002504,0.57312832,0.149571311,-6.85E-07,-5.54E-07,,64,Cet,1,10189,,8.009400305,,,
98272,98583,190544,7676,,64    Dra,,20.024594,64.820974,180.1802,10.01,-12.45,-34,5.22,-1.059,M1III,1.598,38.755273,-66.138887,163.059717,0.00000504,0.00000869,-0.0000361,5.242426382,1.131339424,4.85E-08,-6.04E-08,,64,Dra,1,98272,,230.993628,,,
23177,23231,32045,1611,,64    Eri,,4.998816,-12.537416,88.968,40.37,-86.89,-9,4.78,0.034,F0V,0.267,22.503515,83.880239,-19.3129,-0.00002125,-0.00001202,-0.00003458,1.308686894,-0.218819183,1.96E-07,-4.21E-07,,64,Eri,1,23177,,84.41118556,S,4.79,4.77
36290,36393,59037,2857,,64    Gem,,7.489012,28.118275,54.0249,-33.3,-52.91,35,5.07,1.407,A4V,0.12,-18.107755,44.074185,25.461717,-0.00000641,0.00003856,0.00000465,1.960618805,0.490756481,-1.61E-07,-2.57E-07,,64,Gem,1,36290,,23.83416821,,,
54229,54388,96528,4322,,64    Leo,,11.127696,23.323762,77.4593,-17.17,9.83,-2,6.48,2.035,A5m,0.164,-69.28275,16.102923,30.668173,0.00000471,0.00000552,0.00000258,2.913224028,0.407076443,-8.32E-08,4.77E-08,,64,Leo,1,54229,,13.36595517,,,
28620,28691,41040,2130,,64    Ori,,6.057602,19.690561,220.2643,9.81,-20.29,12,5.14,-1.575,B8V,-0.097,-3.127264,207.361101,74.215924,-0.00001076,0.00001869,-0.00001626,1.585876404,0.34366512,4.76E-08,-9.84E-08,,64,Ori,1,28620,,371.5352291,,,
114991,115355,220222,8887,,64    Peg,,23.365259,31.812465,254.4529,10.27,-6.81,2,5.35,-1.678,B6III,-0.101,213.249892,-35.766578,134.132483,0.00000818,0.00001147,-0.00000606,6.117010467,0.55523225,4.98E-08,-3.30E-08,,64,Peg,1,114991,,408.5074677,,,
3802,3810,4676,225,Gl 34.1,64    Psc,,0.816308,16.940644,23.4522,-2.33,-201.57,3.8,5.07,3.219,F8V...,0.502,21.92421,4.758056,6.833532,0.00001021,0.00000195,-0.00002079,0.2137089,0.29567001,-1.13E-08,-9.77E-07,,64,Psc,1,3802,,4.491588901,,,
92758,93051,175869,7158,,64    Ser,,18.954608,2.535346,348.4321,-4.7,-12.53,-10,5.56,-2.151,B9IIIp...,0.004,86.090718,-337.276873,15.413134,-0.00000999,0.00000703,-0.0000216,4.962304898,0.04425014,-2.28E-08,-6.07E-08,,64,Ser,1,92758,,631.5387454,,,
65036,65241,116235,5040,,64    Vir,,13.369358,5.154764,65.9196,-69.02,-35.55,-10,5.89,1.795,A2m,0.109,-61.479038,-23.035458,5.922623,0.00000084,0.00002387,-0.00001223,3.500089781,0.089967609,-3.35E-07,-1.72E-07,,64,Vir,1,65036,,16.67247213,,,
20490,20542,27819,1380,,64Del2Tau,,4.401599,17.44413,49.4805,109.99,-33.47,39,4.8,1.328,A7V,0.154,19.182021,43.132146,14.833155,-0.00000767,0.00004769,0.0000043,1.152336032,0.304457507,5.33E-07,-1.62E-07,Del-2,64,Tau,1,20490,,25.6330332,,,
87775,88048,163917,6698,,64Nu  Oph,,17.983775,-9.773632,46.2107,-10.31,-116.12,13,3.32,-0.004,K0III,0.987,-0.193436,-45.539708,-7.844563,-0.00000235,-0.00000868,-0.00002789,4.708141392,-0.170582057,-5.00E-08,-5.63E-07,Nu,64,Oph,1,87775,,87.41782564,,,
44027,44154,76813,3575,,64Sig3Cnc,,8.992405,32.418559,90.6618,-44.33,-34.61,23,5.23,0.443,G9III,0.913,-54.00908,54.224321,48.603925,-0.00000596,0.0000336,-0.00000023,2.354206169,0.565810597,-2.15E-07,-1.68E-07,Sig-3,64,Cnc,1,44027,,57.91619211,,,
104394,104732,202109,8115,,64Zet Cyg,,21.215607,30.226916,43.8789,6.87,-68.12,17,3.21,-0.001,G8II SB,0.99,28.278409,-25.25354,22.089851,0.00001762,-0.00001378,-0.00000377,5.554232942,0.527559201,3.33E-08,-3.30E-07,Zet,64,Cyg,1,104394,,87.17661466,,,
11286,11313,14872,699,,65    And,,2.42706,50.278631,113.2503,23.79,-14.35,-5,4.73,-0.54,K4III,1.532,58.248225,42.953597,87.10771,-0.0000055,0.00001217,-0.00000897,0.635402736,0.877527653,1.15E-07,-6.96E-08,,65,And,1,11286,,143.2187899,,,
15831,15870,21050,1027,,65    Ari,,3.407255,20.803489,95.6938,2.55,-9.84,-9,6.07,1.166,A1V,-0.028,56.163642,69.62629,33.986953,-0.00000531,-0.00000469,-0.00000754,0.892017157,0.363089377,1.24E-08,-4.77E-08,,65,Ari,1,15831,,29.75774377,,,
35611,35710,57264,2793,,65    Aur,,7.367397,36.760584,72.3589,-98.6,-22.08,23,5.12,0.823,K0III,1.082,-20.311858,54.295032,43.304943,0.00002417,0.00003411,0.00000787,1.928780145,0.641593227,-4.78E-07,-1.07E-07,,65,Aur,1,35611,,40.81313916,,,
98346,98658,190713,7682,,65    Dra,,20.03894,64.634419,110.4972,41.93,11.18,9,6.27,1.053,G7III:,0.927,24.084874,-40.750881,99.844547,0.00001859,0.00001269,0.00001088,5.246182237,1.128083419,2.03E-07,5.42E-08,,65,Dra,1,98346,,33.02174353,,,
36326,36429,59148,2861,,65    Gem,,7.49688,27.916146,148.368,-23.96,-21.67,36,5.01,-0.847,K2III,1.117,-50.072067,121.164563,69.46291,0.00000071,0.00004339,0.00000347,1.962678531,0.487228671,-1.16E-07,-1.05E-07,,65,Gem,1,36326,,190.0203003,,,
54178,54336,96436,4319,,65    Leo,,11.115058,1.955525,63.2111,-383.06,-85.67,55,5.52,1.516,G9IIICN...,0.955,-61.486915,14.505587,2.157015,-0.00002864,0.00012736,-0.00002432,2.909915274,0.034130357,-1.86E-06,-4.15E-07,,65,Leo,1,54178,,21.55757968,,,
115043,115407,220318,8891,,65    Peg,,23.37792,20.828716,175.1313,19.01,-11.28,-14,6.28,0.063,B9.5V,-0.033,161.519967,-26.540229,62.272345,-0.00000723,0.00001754,-0.00001404,6.120325094,0.363529677,9.22E-08,-5.47E-08,,65,Peg,1,115043,,82.18640804,,,
3875,3885,4757,230,,65    Psc,,0.831433,27.710286,88.574,86.54,-10.2,5,5.55,0.813,F5III+...,0.398,76.565167,16.93417,41.187019,-0.00000162,0.0000377,-0.0000015,0.217668682,0.483635731,4.20E-07,-4.95E-08,,65,Psc,1,3875,,41.19077849,,,
98637,98953,190454,7675,,65    Sgr,,20.090649,-12.665163,124.3781,8.2,-48.21,-6,6.53,1.056,A0V,0.05,63.152582,-103.624238,-27.270262,-0.00000221,0.00001313,-0.00002702,5.259719526,-0.221048795,3.98E-08,-2.34E-07,,65,Sgr,1,98637,,32.93062702,,,
57939,58112,103483,4560,,65    UMa,,11.918263,46.476846,211.8644,10.32,2.94,-8,6.54,-0.09,A3Vn,0.117,-145.866469,3.121805,153.622007,0.0000076,-0.00001076,-0.00000385,3.120193922,0.811173992,5.00E-08,1.43E-08,,65,UMa,1,57939,,94.62371614,DN,6.607,6.527
57944,58117,103498,4561,,65    UMa,,11.919813,46.469782,296.7359,11.21,0.27,-7,7.03,-0.332,A1spe...,0.015,-204.327933,4.290006,215.136814,0.00000487,-0.00001623,-0.00000492,3.120599831,0.811050696,5.43E-08,1.31E-09,,65,UMa,1,57944,,118.249687,,,
65118,65323,116365,5047,,65    Vir,,13.388582,-4.924427,381.6794,-19.5,-16.1,10,5.88,-2.028,K3III,1.431,-355.419007,-135.214946,-32.764014,-0.00001996,0.00003101,-0.00003056,3.505122467,-0.085947471,-9.45E-08,-7.81E-08,,65,Vir,1,65118,,563.8972803,,,
43939,44066,76756,3572,,65Alp Cnc,,8.974784,11.857701,57.7367,41.45,-29.22,-14,4.26,0.453,A5m,0.141,-39.690103,40.217629,11.863811,0.0000004,-0.00001693,-0.00001095,2.349592861,0.206955922,2.01E-07,-1.42E-07,Alp,65,Cnc,1,43939,,57.38521327,,,
84121,84379,156164,6410,NN 3995A,65Del Her,,17.250531,24.839204,23.0362,-21.14,-157.68,-40,3.12,1.308,A3IVv SB,0.08,-4.075476,-20.503689,9.676738,0.00000348,0.00002962,-0.00003316,4.516178466,0.433525895,-1.02E-07,-7.64E-07,Del,65,Her,1,84121,NN 3995,26.10958687,,,
20583,20635,27934,1387,,65Kap1Tau,,4.422822,22.293874,47.1921,105.49,-44.14,40,4.21,0.841,A7IV-V,0.136,17.521422,39.99522,17.9028,-0.00000538,0.00004786,0.00000618,1.15789217,0.389101499,5.11E-07,-2.14E-07,Kap-1,65,Tau,1,20583,,40.14209182,,,
23309,23364,32249,1617,,65Psi Eri,,5.023985,-7.173965,226.7574,-0.23,5.16,25,4.8,-1.978,B3V,-0.164,56.864041,217.677719,-28.31804,0.00000684,0.00002517,0.00000243,1.315276107,-0.125209317,-1.12E-09,2.50E-08,Psi,65,Eri,1,23309,,538.517722,,,
104549,104887,202444,8130,Gl 822.1A,65Tau Cyg,,21.246517,38.045317,20.3417,195.74,410.02,-23.1,3.74,2.198,F1IV,0.393,12.034413,-10.573279,12.536148,-0.00001996,0.00004323,0.00001728,5.562325108,0.664016046,9.49E-07,1.99E-06,Tau,65,Cyg,1,104549,Gl 822.1,11.50270548,Tau,3.748,3.738
99156,99473,191692,7710,,65The Aql,,20.188413,-0.821461,87.7963,35.48,6.05,-27,3.24,-1.477,B9.5III,-0.066,47.588681,-73.769106,-1.258706,-0.00000226,0.00003136,0.00000297,5.28531406,-0.014337198,1.72E-07,2.93E-08,The,65,Aql,1,99156,,339.4689054,,,
10300,10324,13611,649,,65Xi 1Cet,,2.216665,8.846717,117.5088,-26.23,-14.4,-4,4.36,-0.99,G8II:,0.878,97.101875,63.662733,18.071856,0.00000587,-0.00001402,-0.00000873,0.580321659,0.154404344,-1.27E-07,-6.98E-08,Xi-1,65,Cet,1,10300,,216.7704105,,,
11438,11465,15138,709,,66    And,,2.46438,50.569974,56.5291,31.53,-90.46,-4,6.16,2.399,F4V,0.435,28.686811,21.590183,43.663097,0.00000803,0.00001686,-0.0000189,0.645173135,0.882612556,1.53E-07,-4.39E-07,,66,And,1,11438,,9.558725719,,,
99312,99631,192107,7720,,66    Aql,,20.220523,-1.009339,216.9197,24.87,-30.06,-28,5.44,-1.241,K5III,1.43,119.100055,-181.258444,-3.821119,0.00000583,0.00003876,-0.0000311,5.29372047,-0.017616293,1.21E-07,-1.46E-07,,66,Aql,1,99312,,273.1492422,,,
111857,112211,215167,8649,,66    Aqr,,22.726454,-18.830375,132.8021,-31.4,-28.02,22,4.68,-0.936,K3III,1.358,118.772577,-41.13611,-42.864267,0.00000801,-0.00002417,-0.00002434,5.949771724,-0.328652047,-1.52E-07,-1.36E-07,,66,Aqr,1,111857,,206.2528698,,,
16142,16181,21467,1048,,66    Ari,,3.474046,22.804006,64.433,0.02,-111.4,49,6.03,1.984,K0IV,0.951,36.477989,46.876091,24.973115,0.00003665,0.00004711,-0.00001265,0.909503228,0.398004991,9.70E-11,-5.40E-07,,66,Ari,1,16142,,14.00876984,,,
35809,35907,57669,2805,,66    Aur,,7.402352,40.672389,370.3704,-3.35,-21.11,21,5.23,-2.613,K0III,1.249,-100.829551,262.187247,241.382729,-0.0000091,0.00004042,-0.00001475,1.937931339,0.709867107,-1.62E-08,-1.02E-07,,66,Aur,1,35809,,966.4958643,,,
10281,10305,13612,650,Gl 87.1A,66    Cet,,2.213206,-2.393637,39.6983,374.41,-73.08,-6,5.65,2.656,F8V,0.546,33.189816,21.717227,-1.657986,-0.00004507,0.00005662,-0.0000138,0.579415974,-0.04177685,1.82E-06,-3.54E-07,,66,Cet,1,10281,Gl  87.1,7.543970822,,5.728,5.608
44179,44307,77104,3587,,66    Cnc,,9.023369,32.252296,143.0615,0.3,0.72,-13,5.89,0.112,A2V,0.088,-86.073192,85.026381,76.344481,0.00000804,-0.00000824,-0.00000667,2.36231255,0.562908764,1.45E-09,3.49E-09,,66,Cnc,1,44179,,78.55973323,,,
98646,98962,191277,7701,,66    Dra,,20.092444,61.99542,52.687,123.82,70.6,6,5.4,1.791,K3III,1.191,12.884356,-21.11874,46.517929,0.00002021,0.0000276,0.00001388,5.260189457,1.082024195,6.00E-07,3.42E-07,,66,Dra,1,98646,,16.73400907,,,
23739,23794,32964,1657,,66    Eri,,5.112681,-4.655163,94.697,10.05,0,31,5.12,0.238,B9.5V,-0.059,21.728898,91.849673,-7.685495,0.00000279,0.00003181,-0.00000257,1.338496829,-0.081247924,4.87E-08,0,,66,Eri,1,23739,,69.95197811,EN,5.128,5.108
87877,88149,164284,6712,,66    Oph,,18.004388,4.368615,199.6008,1.78,-12.95,-13,4.79,-1.711,B2Ve,-0.1,0.228655,-199.020638,15.204156,0.00000171,0.0000123,-0.00001351,4.713537881,0.07624672,8.63E-09,-6.28E-08,,66,Oph,1,87877,,421.1143104,V2048,4.827,4.657
28742,28814,41380,2145,,66    Ori,,6.082878,4.158671,100000,0.28,-2.38,33,5.63,-14.37,G4III,1.041,-2163.852815,99713.22908,7251.878896,-0.00013825,0.00011436,-0.00114827,1.592493681,0.072582502,1.36E-09,-1.15E-08,,66,Ori,1,28742,,48752849.01,,,
115079,115444,220363,8893,,66    Peg,,23.384602,12.31391,119.0476,18.98,-17.15,-4,5.09,-0.289,K3III,1.315,114.802504,-18.657626,25.388987,-0.0000001,0.00001111,-0.00001054,6.122074555,0.214918276,9.20E-08,-8.31E-08,,66,Peg,1,115079,,113.6579975,,,
4257,4267,5267,254,,66    Psc,,0.909785,19.188417,108.1081,11.05,-7.69,10,5.8,0.631,A1Vn,-0.016,99.219532,24.089496,35.532538,0.00000931,0.00000822,-0.00000044,0.238181187,0.334901062,5.36E-08,-3.73E-08,,66,Psc,1,4257,,48.70796665,,,
20470,20522,27820,1381,,66    Tau,,4.397729,9.460968,121.3592,-21.02,-6.65,-4,5.1,-0.32,A3V,0.074,48.754803,109.330113,19.948493,0.00000991,-0.00000813,-0.00000453,1.151322827,0.165125035,-1.02E-07,-3.22E-08,,66,Tau,1,20470,,116.9499391,,,
